idOrder,scheduleDate,deliveryDate,diffDays,diffHours,provider,shippingDateSelectedByUser
2014519,2021-08-14 22:08:00,2021-08-19 05:08:00,4,103,800149695,2021-08-19
2014521,2021-08-14 22:08:00,2021-08-19 19:08:00,4,117,800149695,2021-08-19
2014551,2021-08-14 22:08:00,2021-08-19 05:08:00,4,102,800149695,2021-08-19
2014569,2021-08-14 23:08:00,2021-08-19 05:08:00,4,101,800149695,2021-08-19
2014582,2021-08-15 00:08:00,2021-08-19 05:08:00,4,101,800149695,2021-08-19
2014585,2021-08-15 00:08:00,2021-08-18 14:08:00,3,86,800149695,2021-08-19
2014604,2021-08-15 06:08:00,2021-08-19 13:08:00,4,102,800149695,2021-08-19
2014611,2021-08-15 07:08:00,2021-08-20 11:08:00,5,124,800149695,2021-08-23
2014612,2021-08-15 07:08:00,2021-08-19 19:08:00,4,108,800149695,2021-08-19
2014620,2021-08-15 07:08:00,2021-08-19 19:08:00,4,108,800149695,2021-08-19
2014624,2021-08-15 07:08:00,NN,NN,NN,800149695,2021-08-19
2014757,2021-08-15 08:08:00,2021-08-19 19:08:00,4,107,800149695,2021-08-19
2014800,2021-08-15 09:08:00,2021-08-19 05:08:00,3,92,800149695,2021-08-19
2014831,2021-08-15 09:08:00,2021-08-18 03:08:00,2,66,800149695,2021-08-19
2014839,2021-08-15 09:08:00,2021-08-17 06:08:00,1,45,800149695,2021-08-19
2014843,2021-08-15 09:08:00,2021-08-15 23:08:00,0,13,800149695,2021-08-19
2014864,2021-08-15 09:08:00,2021-08-19 05:08:00,3,91,800149695,2021-08-19
2014884,2021-08-15 09:08:00,2021-08-18 04:08:00,2,66,800149695,2021-08-19
2014888,2021-08-15 09:08:00,2021-08-19 05:08:00,3,91,800149695,2021-08-19
2014896,2021-08-15 09:08:00,2021-08-19 05:08:00,3,91,800149695,2021-08-19
2014903,2021-08-15 09:08:00,2021-08-19 05:08:00,3,91,800149695,2021-08-19
2014909,2021-08-15 09:08:00,2021-08-19 05:08:00,3,91,800149695,2021-08-19
2014915,2021-08-15 09:08:00,2021-08-19 05:08:00,3,91,800149695,2021-08-19
2014963,2021-08-15 10:08:00,2021-08-19 13:08:00,4,99,800149695,2021-08-19
2015018,2021-08-15 10:08:00,2021-08-15 23:08:00,0,12,800149695,2021-08-19
2015026,2021-08-15 10:08:00,2021-08-15 23:08:00,0,12,800149695,2021-08-19
2015038,2021-08-15 10:08:00,2021-08-19 05:08:00,3,90,800149695,2021-08-19
2015050,2021-08-15 10:08:00,2021-08-19 05:08:00,3,90,800149695,2021-08-19
2015080,2021-08-15 10:08:00,2021-08-19 04:08:00,3,89,800149695,2021-08-19
2015104,2021-08-15 11:08:00,2021-08-19 13:08:00,4,98,800149695,2021-08-19
2015121,2021-08-15 11:08:00,2021-08-19 05:08:00,3,90,800149695,2021-08-19
2015171,2021-08-15 11:08:00,2021-08-19 05:08:00,3,89,800149695,2021-08-19
2015174,2021-08-15 11:08:00,2021-08-19 05:08:00,3,89,800149695,2021-08-19
2015181,2021-08-15 11:08:00,2021-08-19 05:08:00,3,89,800149695,2021-08-19
2015182,2021-08-15 11:08:00,2021-08-19 05:08:00,3,89,800149695,2021-08-19
2015185,2021-08-15 11:08:00,2021-08-19 19:08:00,4,104,800149695,2021-08-19
2015243,2021-08-15 12:08:00,2021-08-15 23:08:00,0,11,800149695,2021-08-19
2015251,2021-08-15 12:08:00,2021-08-19 13:08:00,4,97,800149695,2021-08-19
2015256,2021-08-15 12:08:00,2021-08-15 23:08:00,0,10,800149695,2021-08-19
2015263,2021-08-15 12:08:00,2021-08-15 23:08:00,0,10,800149695,2021-08-19
2015278,2021-08-15 12:08:00,2021-08-19 05:08:00,3,88,800149695,2021-08-19
2015295,2021-08-15 12:08:00,2021-08-18 03:08:00,2,62,800149695,2021-08-19
2015332,2021-08-15 13:08:00,2021-08-19 05:08:00,3,88,800149695,2021-08-19
2015341,2021-08-15 13:08:00,2021-08-19 05:08:00,3,87,800149695,2021-08-19
2015346,2021-08-15 13:08:00,2021-08-18 03:08:00,2,61,800149695,2021-08-19
2015362,2021-08-15 13:08:00,2021-08-19 19:08:00,4,102,800149695,2021-08-19
2015386,2021-08-15 14:08:00,2021-08-19 19:08:00,4,101,800149695,2021-08-19
2015399,2021-08-15 14:08:00,2021-08-19 05:08:00,3,86,800149695,2021-08-19
2015449,2021-08-15 15:08:00,2021-08-19 19:08:00,4,100,800149695,2021-08-19
2015454,2021-08-15 15:08:00,2021-08-18 04:08:00,2,60,800149695,2021-08-19
2015460,2021-08-15 15:08:00,2021-08-17 06:08:00,1,39,800149695,2021-08-19
2015483,2021-08-15 15:08:00,2021-08-19 19:08:00,4,100,800149695,2021-08-19
2015497,2021-08-15 15:08:00,2021-08-19 05:08:00,3,85,800149695,2021-08-19
2015501,2021-08-15 16:08:00,2021-08-19 13:08:00,3,93,800149695,2021-08-19
2015505,2021-08-15 16:08:00,2021-08-19 19:08:00,4,99,800149695,2021-08-19
2015521,2021-08-15 16:08:00,2021-08-19 19:08:00,4,99,800149695,2021-08-19
2015546,2021-08-15 16:08:00,2021-08-19 04:08:00,3,83,800149695,2021-08-19
2015555,2021-08-15 17:08:00,2021-08-19 05:08:00,3,84,800149695,2021-08-19
2015569,2021-08-15 17:08:00,2021-08-19 05:08:00,3,84,800149695,2021-08-19
2015574,2021-08-15 17:08:00,2021-08-19 05:08:00,3,83,800149695,2021-08-19
2015582,2021-08-15 17:08:00,2021-08-19 19:08:00,4,98,800149695,2021-08-19
2015591,2021-08-15 17:08:00,2021-08-19 05:08:00,3,83,800149695,2021-08-19
2015605,2021-08-15 18:08:00,2021-08-19 13:08:00,3,91,800149695,2021-08-19
2015611,2021-08-15 18:08:00,2021-08-19 19:08:00,4,97,800149695,2021-08-19
2015618,2021-08-15 18:08:00,2021-08-19 13:08:00,3,91,800149695,2021-08-19
2015619,2021-08-15 18:08:00,2021-08-19 05:08:00,3,83,800149695,2021-08-19
2015633,2021-08-15 18:08:00,2021-08-19 05:08:00,3,82,800149695,2021-08-19
2015634,2021-08-15 18:08:00,2021-08-19 19:08:00,4,97,800149695,2021-08-19
2015642,2021-08-15 18:08:00,2021-08-19 05:08:00,3,82,800149695,2021-08-19
2015644,2021-08-15 18:08:00,2021-08-15 23:08:00,0,4,800149695,2021-08-19
2015648,2021-08-15 18:08:00,2021-08-15 23:08:00,0,4,800149695,2021-08-19
2015664,2021-08-15 19:08:00,2021-08-19 05:08:00,3,82,800149695,2021-08-19
2015667,2021-08-15 19:08:00,2021-08-19 19:08:00,4,96,800149695,2021-08-19
2015695,2021-08-15 19:08:00,2021-08-19 19:08:00,4,96,800149695,2021-08-19
2015709,2021-08-15 19:08:00,2021-08-19 05:08:00,3,81,800149695,2021-08-19
2015723,2021-08-15 20:08:00,2021-08-15 23:08:00,0,3,800149695,2021-08-19
2015735,2021-08-15 20:08:00,2021-08-19 19:08:00,3,95,800149695,2021-08-19
2015749,2021-08-15 20:08:00,2021-08-19 19:08:00,3,95,800149695,2021-08-19
2015752,2021-08-15 20:08:00,2021-08-19 05:08:00,3,80,800149695,2021-08-19
2015757,2021-08-15 20:08:00,2021-08-19 05:08:00,3,80,800149695,2021-08-19
2015760,2021-08-15 20:08:00,2021-08-19 05:08:00,3,80,800149695,2021-08-19
2015778,2021-08-15 21:08:00,2021-08-19 19:08:00,3,94,800149695,2021-08-19
2015789,2021-08-15 21:08:00,2021-08-19 19:08:00,3,94,800149695,2021-08-19
2015791,2021-08-15 21:08:00,NN,NN,NN,800149695,2021-08-19
2015829,2021-08-15 22:08:00,2021-08-20 05:08:00,4,102,800149695,2021-08-20
2015875,2021-08-16 00:08:00,2021-08-19 05:08:00,3,77,800149695,2021-08-19
2015879,2021-08-16 01:08:00,2021-08-19 19:08:00,3,90,800149695,2021-08-19
2015906,2021-08-16 07:08:00,NN,NN,NN,800149695,2021-08-19
2015909,2021-08-16 07:08:00,2021-08-19 05:08:00,2,69,800149695,2021-08-19
2015919,2021-08-16 07:08:00,2021-08-19 05:08:00,2,69,800149695,2021-08-19
2015937,2021-08-16 08:08:00,2021-08-18 03:08:00,1,43,800149695,2021-08-19
2015961,2021-08-16 08:08:00,2021-08-19 05:08:00,2,68,800149695,2021-08-19
2015964,2021-08-16 08:08:00,2021-08-19 05:08:00,2,68,800149695,2021-08-19
2016022,2021-08-16 08:08:00,2021-08-19 05:08:00,2,68,800149695,2021-08-19
2016028,2021-08-16 08:08:00,2021-08-17 09:08:00,1,24,800149695,2021-08-19
2016067,2021-08-16 09:08:00,2021-08-19 19:08:00,3,82,800149695,2021-08-19
2016074,2021-08-16 09:08:00,2021-08-19 05:08:00,2,68,800149695,2021-08-19
2016094,2021-08-16 09:08:00,2021-08-19 05:08:00,2,68,800149695,2021-08-19
2016099,2021-08-16 09:08:00,2021-08-19 05:08:00,2,67,800149695,2021-08-19
2016163,2021-08-16 09:08:00,2021-08-19 19:08:00,3,82,800149695,2021-08-19
2016169,2021-08-16 09:08:00,2021-08-19 05:08:00,2,67,800149695,2021-08-19
2016170,2021-08-16 09:08:00,2021-08-19 19:08:00,3,81,800149695,2021-08-19
2016208,2021-08-16 10:08:00,2021-08-19 05:08:00,2,67,800149695,2021-08-19
2016215,2021-08-16 10:08:00,2021-08-19 05:08:00,2,67,800149695,2021-08-19
2016231,2021-08-16 10:08:00,2021-08-19 05:08:00,2,66,800149695,2021-08-19
2016241,2021-08-16 10:08:00,2021-08-19 05:08:00,2,66,800149695,2021-08-19
2016250,2021-08-16 10:08:00,2021-08-19 13:08:00,3,74,800149695,2021-08-19
2016273,2021-08-16 10:08:00,2021-08-19 05:08:00,2,66,800149695,2021-08-19
2016290,2021-08-16 10:08:00,NN,NN,NN,800149695,2021-08-19
2016352,2021-08-16 11:08:00,2021-08-19 05:08:00,2,65,800149695,2021-08-19
2016392,2021-08-16 11:08:00,2021-08-19 05:08:00,2,65,800149695,2021-08-19
2016405,2021-08-16 12:08:00,2021-08-19 05:08:00,2,65,800149695,2021-08-19
2016411,2021-08-16 12:08:00,2021-08-19 05:08:00,2,65,800149695,2021-08-19
2016414,2021-08-16 12:08:00,2021-08-19 05:08:00,2,65,800149695,2021-08-19
2016416,2021-08-16 12:08:00,2021-08-19 05:08:00,2,65,800149695,2021-08-19
2016425,2021-08-16 12:08:00,2021-08-18 03:08:00,1,39,800149695,2021-08-19
2016437,2021-08-16 12:08:00,2021-08-19 05:08:00,2,64,800149695,2021-08-19
2016455,2021-08-16 12:08:00,2021-08-19 05:08:00,2,64,800149695,2021-08-19
2016496,2021-08-16 13:08:00,2021-08-18 03:08:00,1,38,800149695,2021-08-19
2016498,2021-08-16 13:08:00,2021-08-19 19:08:00,3,78,800149695,2021-08-19
2016509,2021-08-16 13:08:00,2021-08-19 05:08:00,2,63,800149695,2021-08-19
2016514,2021-08-16 13:08:00,2021-08-19 05:08:00,2,63,800149695,2021-08-19
2016515,2021-08-16 13:08:00,2021-08-19 05:08:00,2,63,800149695,2021-08-19
2016532,2021-08-16 13:08:00,2021-08-19 05:08:00,2,63,800149695,2021-08-19
2016539,2021-08-16 13:08:00,2021-08-19 05:08:00,2,63,800149695,2021-08-19
2016544,2021-08-16 13:08:00,2021-08-18 03:08:00,1,37,800149695,2021-08-19
2016545,2021-08-16 13:08:00,2021-08-19 19:08:00,3,78,800149695,2021-08-19
2016571,2021-08-16 14:08:00,2021-08-19 05:08:00,2,63,800149695,2021-08-19
2016582,2021-08-16 14:08:00,2021-08-19 05:08:00,2,63,800149695,2021-08-19
2016602,2021-08-16 14:08:00,2021-08-19 05:08:00,2,62,800149695,2021-08-19
2016604,2021-08-16 14:08:00,2021-08-19 05:08:00,2,62,800149695,2021-08-19
2016605,2021-08-16 14:08:00,2021-08-19 19:08:00,3,77,800149695,2021-08-19
2016608,2021-08-16 14:08:00,2021-08-19 05:08:00,2,62,800149695,2021-08-19
2016621,2021-08-16 14:08:00,2021-08-19 05:08:00,2,62,800149695,2021-08-19
1958631,2021-08-03 20:08:00,2021-08-05 19:08:00,1,47,800149695,2021-08-05
1958632,2021-08-03 20:08:00,2021-08-06 02:08:00,2,54,800149695,2021-08-05
1958633,2021-08-03 20:08:00,2021-08-05 14:08:00,1,42,800149695,2021-08-06
1958635,2021-08-03 20:08:00,2021-08-05 19:08:00,1,47,800149695,2021-08-05
1958640,2021-08-03 20:08:00,2021-08-05 19:08:00,1,47,800149695,2021-08-05
1958644,2021-08-03 20:08:00,2021-08-05 08:08:00,1,35,800149695,2021-08-05
1958650,2021-08-03 20:08:00,2021-08-04 08:08:00,0,12,800149695,2021-08-05
1958654,2021-08-03 20:08:00,2021-08-05 19:08:00,1,46,800149695,2021-08-05
1958660,2021-08-03 20:08:00,2021-08-06 02:08:00,2,54,800149695,2021-08-05
1958661,2021-08-03 20:08:00,2021-08-05 19:08:00,1,46,800149695,2021-08-05
1958674,2021-08-03 20:08:00,2021-08-05 19:08:00,1,46,800149695,2021-08-05
1958677,2021-08-03 20:08:00,2021-08-05 19:08:00,1,46,800149695,2021-08-05
1958682,2021-08-03 20:08:00,2021-08-05 19:08:00,1,46,800149695,2021-08-05
1958698,2021-08-03 20:08:00,2021-08-04 08:08:00,0,11,800149695,2021-08-05
1958704,2021-08-03 20:08:00,2021-08-05 19:08:00,1,46,800149695,2021-08-05
1958711,2021-08-03 20:08:00,2021-08-05 19:08:00,1,46,800149695,2021-08-05
1958712,2021-08-03 20:08:00,2021-08-05 19:08:00,1,46,800149695,2021-08-05
1958713,2021-08-03 20:08:00,2021-08-05 19:08:00,1,46,800149695,2021-08-05
1958726,2021-08-03 20:08:00,2021-08-05 19:08:00,1,46,800149695,2021-08-05
1958732,2021-08-03 20:08:00,2021-08-05 19:08:00,1,46,800149695,2021-08-05
1958738,2021-08-03 21:08:00,2021-08-05 19:08:00,1,46,800149695,2021-08-05
1958739,2021-08-03 21:08:00,2021-08-04 13:08:00,0,16,800149695,2021-08-05
1958741,2021-08-03 21:08:00,NN,NN,NN,800149695,2021-08-05
1958753,2021-08-03 21:08:00,2021-08-05 19:08:00,1,46,800149695,2021-08-05
1958777,2021-08-03 21:08:00,2021-08-05 19:08:00,1,46,800149695,2021-08-05
1958782,2021-08-03 21:08:00,2021-08-05 19:08:00,1,46,800149695,2021-08-05
1958784,2021-08-03 21:08:00,2021-08-05 19:08:00,1,46,800149695,2021-08-05
1958787,2021-08-03 21:08:00,2021-08-05 19:08:00,1,46,800149695,2021-08-05
1958793,2021-08-03 21:08:00,2021-08-05 19:08:00,1,46,800149695,2021-08-05
1958815,2021-08-03 21:08:00,2021-08-05 19:08:00,1,46,800149695,2021-08-05
1958847,2021-08-03 21:08:00,2021-08-05 19:08:00,1,45,800149695,2021-08-05
1958853,2021-08-03 21:08:00,2021-08-05 19:08:00,1,45,800149695,2021-08-05
1958880,2021-08-03 22:08:00,2021-08-06 21:08:00,2,71,800149695,2021-08-06
1958896,2021-08-03 22:08:00,2021-08-07 03:08:00,3,77,800149695,2021-08-06
1958905,2021-08-03 22:08:00,2021-08-06 02:08:00,2,52,800149695,2021-08-06
1958915,2021-08-03 22:08:00,2021-08-06 21:08:00,2,71,800149695,2021-08-06
1958937,2021-08-03 22:08:00,2021-08-06 21:08:00,2,71,800149695,2021-08-06
1958956,2021-08-03 22:08:00,2021-08-06 21:08:00,2,71,800149695,2021-08-06
1958970,2021-08-03 22:08:00,2021-08-05 08:08:00,1,33,800149695,2021-08-06
1958972,2021-08-03 22:08:00,2021-08-06 21:08:00,2,71,800149695,2021-08-06
1958975,2021-08-03 22:08:00,2021-08-04 08:08:00,0,9,800149695,2021-08-06
1958978,2021-08-03 22:08:00,2021-08-07 03:08:00,3,76,800149695,2021-08-06
1958995,2021-08-03 23:08:00,2021-08-06 21:08:00,2,70,800149695,2021-08-06
1958996,2021-08-03 23:08:00,2021-08-06 21:08:00,2,70,800149695,2021-08-06
1959000,2021-08-03 23:08:00,2021-08-06 21:08:00,2,70,800149695,2021-08-06
1959004,2021-08-03 23:08:00,2021-08-07 03:08:00,3,76,800149695,2021-08-06
1959020,2021-08-03 23:08:00,2021-08-06 21:08:00,2,70,800149695,2021-08-06
1959034,2021-08-04 00:08:00,2021-08-07 03:08:00,3,75,800149695,2021-08-06
1959040,2021-08-04 00:08:00,2021-08-06 21:08:00,2,69,800149695,2021-08-06
1959049,2021-08-04 00:08:00,2021-08-05 08:08:00,1,31,800149695,2021-08-06
1959051,2021-08-04 00:08:00,2021-08-06 21:08:00,2,69,800149695,2021-08-06
1959057,2021-08-04 01:08:00,2021-08-06 21:08:00,2,68,800149695,2021-08-06
1959060,2021-08-04 01:08:00,2021-08-06 21:08:00,2,68,800149695,2021-08-06
1959063,2021-08-04 01:08:00,2021-08-06 21:08:00,2,68,800149695,2021-08-06
1959081,2021-08-04 04:08:00,2021-08-06 21:08:00,2,64,800149695,2021-08-06
1959082,2021-08-04 05:08:00,2021-08-05 14:08:00,1,33,800149695,2021-08-06
1959084,2021-08-04 05:08:00,NN,NN,NN,800149695,2021-08-06
1959105,2021-08-04 06:08:00,2021-08-06 21:08:00,2,63,800149695,2021-08-06
1959118,2021-08-04 06:08:00,2021-08-06 21:08:00,2,63,800149695,2021-08-06
1959147,2021-08-04 06:08:00,2021-08-06 21:08:00,2,63,800149695,2021-08-06
1959154,2021-08-04 06:08:00,2021-08-06 21:08:00,2,63,800149695,2021-08-06
1959159,2021-08-04 06:08:00,2021-08-05 08:08:00,1,25,800149695,2021-08-06
1959163,2021-08-04 06:08:00,2021-08-06 21:08:00,2,62,800149695,2021-08-06
1959175,2021-08-04 07:08:00,2021-08-06 21:08:00,2,62,800149695,2021-08-06
1959185,2021-08-04 07:08:00,2021-08-06 21:08:00,2,62,800149695,2021-08-06
1959220,2021-08-04 07:08:00,2021-08-06 21:08:00,2,62,800149695,2021-08-06
1959243,2021-08-04 07:08:00,2021-08-06 21:08:00,2,62,800149695,2021-08-06
1959245,2021-08-04 07:08:00,2021-08-06 21:08:00,2,62,800149695,2021-08-06
1959275,2021-08-04 07:08:00,2021-08-06 21:08:00,2,62,800149695,2021-08-06
1959279,2021-08-04 07:08:00,2021-08-06 21:08:00,2,62,800149695,2021-08-06
1959295,2021-08-04 07:08:00,2021-08-06 21:08:00,2,62,800149695,2021-08-06
1959297,2021-08-04 07:08:00,2021-08-07 03:08:00,2,68,800149695,2021-08-06
1959307,2021-08-04 07:08:00,2021-08-06 21:08:00,2,62,800149695,2021-08-06
1959314,2021-08-04 07:08:00,2021-08-05 02:08:00,0,18,800149695,2021-08-06
1959326,2021-08-04 07:08:00,2021-08-06 05:08:00,1,45,800149695,2021-08-06
1959339,2021-08-04 07:08:00,2021-08-09 21:08:00,5,133,800149695,2021-08-09
1959345,2021-08-04 07:08:00,2021-08-06 21:08:00,2,62,800149695,2021-08-06
1959350,2021-08-04 07:08:00,NN,NN,NN,800149695,2021-08-06
1959367,2021-08-04 07:08:00,NN,NN,NN,800149695,2021-08-06
1959377,2021-08-04 07:08:00,2021-08-06 21:08:00,2,62,800149695,2021-08-06
1959384,2021-08-04 07:08:00,2021-08-06 21:08:00,2,62,800149695,2021-08-06
1959385,2021-08-04 07:08:00,NN,NN,NN,800149695,2021-08-06
1959391,2021-08-04 07:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959401,2021-08-04 08:08:00,2021-08-06 05:08:00,1,45,800149695,2021-08-06
1959413,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959426,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959446,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959468,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959499,2021-08-04 08:08:00,2021-08-06 05:08:00,1,45,800149695,2021-08-06
1959516,2021-08-04 08:08:00,2021-08-06 05:08:00,1,45,800149695,2021-08-06
1959517,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959520,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959521,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959525,2021-08-04 08:08:00,2021-08-06 05:08:00,1,45,800149695,2021-08-06
1959526,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959551,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959573,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959580,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959591,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959595,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959597,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959606,2021-08-04 08:08:00,2021-08-06 05:08:00,1,44,800149695,2021-08-06
1959608,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959612,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959618,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959634,2021-08-04 08:08:00,2021-08-06 05:08:00,1,44,800149695,2021-08-06
1959650,2021-08-04 08:08:00,2021-08-06 05:08:00,1,44,800149695,2021-08-06
1959658,2021-08-04 08:08:00,2021-08-06 05:08:00,1,44,800149695,2021-08-06
1959661,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959688,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959714,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959723,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959735,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959754,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959755,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959759,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959770,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959773,2021-08-04 08:08:00,2021-08-06 05:08:00,1,44,800149695,2021-08-06
1959792,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959816,2021-08-04 08:08:00,2021-08-06 21:08:00,2,61,800149695,2021-08-06
1959833,2021-08-04 08:08:00,NN,NN,NN,800149695,2021-08-06
1959866,2021-08-04 09:08:00,2021-08-06 21:08:00,2,60,800149695,2021-08-06
1959872,2021-08-04 09:08:00,2021-08-06 21:08:00,2,60,800149695,2021-08-06
1959881,2021-08-04 09:08:00,2021-08-06 05:08:00,1,44,800149695,2021-08-06
1959890,2021-08-04 09:08:00,2021-08-06 21:08:00,2,60,800149695,2021-08-06
1959892,2021-08-04 09:08:00,2021-08-06 21:08:00,2,60,800149695,2021-08-06
1959900,2021-08-04 09:08:00,2021-08-06 21:08:00,2,60,800149695,2021-08-06
1959903,2021-08-04 09:08:00,2021-08-07 03:08:00,2,66,800149695,2021-08-06
1959907,2021-08-04 09:08:00,2021-08-06 05:08:00,1,44,800149695,2021-08-06
1959925,2021-08-04 09:08:00,2021-08-06 21:08:00,2,60,800149695,2021-08-06
1959930,2021-08-04 09:08:00,2021-08-06 21:08:00,2,60,800149695,2021-08-06
1959951,2021-08-04 09:08:00,2021-08-06 21:08:00,2,60,800149695,2021-08-06
1959957,2021-08-04 09:08:00,2021-08-06 21:08:00,2,60,800149695,2021-08-06
1959963,2021-08-04 09:08:00,2021-08-06 21:08:00,2,60,800149695,2021-08-06
2026044,2021-08-18 11:08:00,2021-08-19 05:08:00,0,18,800149695,2021-08-20
2026062,2021-08-18 11:08:00,2021-08-21 04:08:00,2,65,800149695,2021-08-20
2026067,2021-08-18 11:08:00,2021-08-19 19:08:00,1,32,800149695,2021-08-20
2026070,2021-08-18 11:08:00,2021-08-20 05:08:00,1,41,800149695,2021-08-20
2026107,2021-08-18 11:08:00,2021-08-19 00:08:00,0,13,800149695,2021-08-20
2026118,2021-08-18 11:08:00,2021-08-21 04:08:00,2,65,800149695,2021-08-20
2026132,2021-08-18 11:08:00,2021-08-20 05:08:00,1,41,800149695,2021-08-20
2026161,2021-08-18 11:08:00,2021-08-18 11:08:00,0,0,800149695,2021-08-20
2026187,2021-08-18 11:08:00,2021-08-20 05:08:00,1,41,800149695,2021-08-20
2026229,2021-08-18 11:08:00,2021-08-18 11:08:00,0,0,800149695,2021-08-20
2026262,2021-08-18 11:08:00,2021-08-20 05:08:00,1,41,800149695,2021-08-20
2026263,2021-08-18 11:08:00,2021-08-21 04:08:00,2,65,800149695,2021-08-20
2026285,2021-08-18 11:08:00,2021-08-21 04:08:00,2,65,800149695,2021-08-20
2026329,2021-08-18 11:08:00,2021-08-21 04:08:00,2,64,800149695,2021-08-20
2026380,2021-08-18 11:08:00,2021-08-21 04:08:00,2,64,800149695,2021-08-20
2026388,2021-08-18 11:08:00,2021-08-21 04:08:00,2,64,800149695,2021-08-20
2026389,2021-08-18 11:08:00,2021-08-20 05:08:00,1,41,800149695,2021-08-20
2026413,2021-08-18 11:08:00,2021-08-21 04:08:00,2,64,800149695,2021-08-20
2026415,2021-08-18 11:08:00,2021-08-20 05:08:00,1,41,800149695,2021-08-20
2026425,2021-08-18 11:08:00,2021-08-21 04:08:00,2,64,800149695,2021-08-20
2026464,2021-08-18 11:08:00,2021-08-21 04:08:00,2,64,800149695,2021-08-20
2026477,2021-08-18 11:08:00,2021-08-21 04:08:00,2,64,800149695,2021-08-20
2026489,2021-08-18 12:08:00,2021-08-21 04:08:00,2,64,800149695,2021-08-20
2026494,2021-08-18 12:08:00,2021-08-18 14:08:00,0,2,800149695,2021-08-20
2026520,2021-08-18 12:08:00,2021-08-20 05:08:00,1,41,800149695,2021-08-20
2026571,2021-08-18 12:08:00,2021-08-20 05:08:00,1,40,800149695,2021-08-20
2026611,2021-08-18 12:08:00,2021-08-19 19:08:00,1,31,800149695,2021-08-20
2026631,2021-08-18 12:08:00,2021-08-21 04:08:00,2,64,800149695,2021-08-20
2026638,2021-08-18 12:08:00,2021-08-21 04:08:00,2,64,800149695,2021-08-20
2026640,2021-08-18 12:08:00,2021-08-18 14:08:00,0,2,800149695,2021-08-20
2026672,2021-08-18 12:08:00,2021-08-20 05:08:00,1,40,800149695,2021-08-20
2026674,2021-08-18 12:08:00,2021-08-20 05:08:00,1,40,800149695,2021-08-20
2026678,2021-08-18 12:08:00,2021-08-20 05:08:00,1,40,800149695,2021-08-20
2026718,2021-08-18 12:08:00,2021-08-20 05:08:00,1,40,800149695,2021-08-20
2026727,2021-08-18 12:08:00,2021-08-21 04:08:00,2,64,800149695,2021-08-20
2026761,2021-08-18 12:08:00,2021-08-21 04:08:00,2,64,800149695,2021-08-20
2026764,2021-08-18 12:08:00,2021-08-20 05:08:00,1,40,800149695,2021-08-20
2026767,2021-08-18 12:08:00,2021-08-21 04:08:00,2,64,800149695,2021-08-20
2026768,2021-08-18 12:08:00,2021-08-21 04:08:00,2,64,800149695,2021-08-20
2026783,2021-08-18 12:08:00,2021-08-19 00:08:00,0,11,800149695,2021-08-20
2026803,2021-08-18 12:08:00,2021-08-20 05:08:00,1,40,800149695,2021-08-20
2026805,2021-08-18 12:08:00,2021-08-19 11:08:00,0,22,800149695,2021-08-20
2026814,2021-08-18 12:08:00,2021-08-20 10:08:00,1,46,800149695,2021-08-20
